Key  (PURPLE means not ready for translation yet),Translation,Version,Comment (context for translators)
quest.step.make.ship.flight.ready.tip,<b>{0}</b> 오버레이에서 비행 준비 상태를 확인하고 <b>행성 간 비행</b>에 대한 준비가 되었는지 확인하세요.,,
quest.step.optional,선택,,
quest.step.produce.many,<b>{0} {1}</b> 제작,,
quest.step.produce.one,<b>{0}</b> 생성,,
quest.step.produce.tip,<b>{0}</b> 제작 방법:{1},,
quest.step.research,<b>{0}</b> 연구,,"This line will ask the player to research a technology. I.e. ""Research <b>Biotech</b>"""
quest.step.research.tip,<b>연구 트리</b>를 열고 대기열에 {0}를 추가합니다. <b>검색</b> 버튼을 사용하여 찾을 수 있습니다.,,"{0} will be chain of research items, i.e. ""Biotech > Vegetarian Food"""
quest.step.set.ship.forward.direction,함선 진행 방향 설정,,
quest.step.set.ship.forward.direction.tip,<b>{0}</b> 오버레이를 열고 함선의 <b>정방향</b>을 선택합니다. 엔진이 향하는 방향과 반대여야 하지만 엔진을 재배치하고 원하는 방향을 선택할 수 있습니다.,,
quest.step.terraform,테라포밍 <b>{0}</b>,,
quest.step.terraform.tip,<b>{0}</b> 테라포밍을 하려면 테라포밍 가능한 행성 근처에서 <b>{1}</b>를 사용해야 합니다.,,"{0} will be the terraforming type (i.e. Biosphere), {1} will be device name (i.e. Biosphere Generator)"
quest.tasks.completed,완료된 작업,,
quest.tasks.current,현재 작업,,
quest.tasks.failed,실패한 작업,,
quests,퀘스트,,
quests.active,진행중,,"Appears on buttons that switch tabs, should be short"
quests.available,퀘스트 목록,,"Appears on buttons that switch tabs, should be short"
quests.completed,완료됨,,"Appears on buttons that switch tabs, should be short"
quests.failed,실패함,,"Appears on buttons that switch tabs, should be short"
quests.list.available,사용 가능한 퀘스트,2022-09-21,Used as a list header for this quest type
quests.list.completed,완료된 퀘스트,2022-09-21,Used as a list header for this quest type
quests.list.failed,실패한 퀘스트,2022-09-21,Used as a list header for this quest type
radar,레이더,,
radar.not.available,레이더는 현재 사용할 수 없음,,
raid,습격,,
raid.avoided,좋은 소식입니다. 우리는 침입자를 피했습니다!,,
random.color,무작위 색상,,
randomize,무작위,,
reach.work.spot,작업 장소에 도달,,
reactor.efficiency,반응로 효율,,
reactor.efficiency.desc,이 원자로가 연료를 전기로 얼마나 효율적으로 변환하는지 보여주는 상대적 숫자. 효율이 높으면 같은 양의 연료를 더 오래 사용할 수 있어 시간이 지남에 따라 더 많은 전기를 생산할 수 있습니다. 반응기 유형에 따라 효율이 다릅니다. 업그레이드 모듈을 설치하여 효율성을 높일 수 있습니다.,,
ready,준비,,
ready.for.expedition,탐사 준비,,
ready.to.retry,다시 시도할 준비 완료,,
recently.cancelled.by.someone,최근에 다른 사람이 취소함,,
recharge,재충전,,
recover,회복,,
reel.in,감기,,
refill,재보급,,
refill.pet.bowl,애완동물 그룻 재충전,,
refill.priority,재충전 우선 순위,,
refill.priority.help,리필 우선 순위는 공급이 부족할 때 이 오브젝트를 자동으로 리필하는 중요성을 결정합니다. 0은 리필을 완전히 방지하고 9는 최우선 순위입니다.,,
refocus,기준점,,Used on a button that finds your space ship in the starmap. It focuses the camera on your ship. Also used in Researc Tree to quickly find and focus the camera on the technology that you are currently researching. Should be short.
refresh,새로고침,,Verb. Used on a button that refreshes some list of items. Should be short.
refridgerator,냉장고,,
reject,거부,,
rejected.by.worker,거부됨,,
relationships,관계,,
relocate,재배치,,
relocation.pending,재배치 대기 중,,
remove,제거,,
remove.from.queue,대기열에서 제거,,
rename,이름 변경,,
repair,수리,,
repairing,수리 중,,
repeat,반복,,
replace,교체,,
replace.object,오브젝트 교체,,
replacement.in.progress,대기 중인 교체,,
req.material,필요: {0},,
req.nav.flight,비행 능력 필요,,
req.skill,요구 스킬: {0},,
request.count,요청 수,,A label for a number that shows how many times something was requested from a worker.
request.merchant.type,교역선의 종류,,
request.wake.up,소생 요청,,
required.for.building,필요한 건설 항목:,,
required.for.building.num,{0}개의 설계도에서 건설에 사용됨,,
required.for.crafting,제조에서 사용:,,
required.for.crafting.num,{0}개의 설계도에서 생산에 사용됨,,
required.skills,필요 스킬,,
requires.oxygen,산소 필요,,
rescue.being,{0} 구조,,{0} will be the name of the being
rescue.grounded.in.space,우주에 고립된 존재 구조 중,,
research.atmospherecontrol,대기 제어,,
research.atmospheregeneration,대기 생성,,
research.autodoc,오토닥,,
research.autokitchen,오토 키친,,
research.base,베이스,,
research.biospheregeneration,생태계 생성,,
research.biotech,생명공학,,
research.blackholes,블랙홀,,
research.cancel,연구 일시중지,,
research.cant.do.parallel,<b>동시 연구</b>를 위한 리소스 부족:<br>{0},,"{0} will be something like ""Research lacks Memory or Disk"". Displayed if multiple research items are running and this one cannot reserve the resources"
research.carrier,캐리어,,
research.cleaningbot,클리닝 봇,,
research.cloning,복제,,
research.clothing,의류,,
research.coffee,커피,,
research.communications,통신 시스템,,
research.complete,연구 완료: <nobr><b>{0}</b></nobr><br>잠금 해제된 새 설계도: {1},,
research.complete.no.unlockables,연구 완료: <nobr><b>{0}</b></nobr>,,
research.computing,컴퓨터 공학,,
research.computingadvanced,고급 컴퓨터 공학,,
research.construction,건설,,
research.constructionadvanced,고급 건설,,
research.constructionspeed,건설 속도 x2,2022-05-30,
research.constructionspeed2,건설 속도 x4,2022-05-30,
research.constructionspeed3,건설 속도 x8,2022-05-30,
research.cooling,냉각,,"Label on research technology node that contains devices like ""cooler"" and ""heat sink"""
research.cryogenics,극저온학,,
research.diskcompression,디스크 압축,,
research.drone,드론,,
research.economy,경제,,
research.economy.desc,경제 오버레이 기능 잠금 해제,,
research.electronics,전자기기,,
research.elysium,엘리시움,,
research.elysium.desc,극저온 동면 시스템을 엘리시움으로 변환할 수 있습니다.,,
research.elysiumefficiency,엘리시움 효율,,
research.elysiumelectricity,엘리시움 전력생산,,
research.emblems,엠블렘,,
research.energy,에너지,,
research.energy.limit,연구 에너지 한계,,
research.energyadvanced,고급 에너지,,
research.energyautomation,전력 자동화,,
research.energyefficiency,에너지 효율,,
research.energynuclear,원자력 에너지,,
research.energystorage,전기 저장,,
research.energystorageadvanced,원자력 에너지 저장,,
research.energyweapons,에너지 무기,,
research.forcefields,포스 필드,,
research.furniture,가구,,
research.furnitureadvanced,고급 가구,,
research.heating,난방,,
research.hygiene,위생,,
research.inefficient,비효율적인 연구,,
research.inefficient.tip,현재 <b>연구는 더 오래걸립니다</b>. 연구를 최고 속도로 실행하기에는 <b>여유 전력이 부족합니다</b>.,,
research.lacks.disk,연구 <b>디스크</b> 부족,,
research.lacks.disk.and.memory,연구 <b>디스크</b> 및 <b>메모리</b> 부족,,
research.lacks.memory,연구 <b>메모리</b> 부족,,
research.lacks.resources,연구에 필요한 자원이 부족함,,
research.largeplanter,대형 파종기,,
research.lighting,조명,,
research.liquidprocessing,액체 가공,,
research.manufacturing,생산,,
research.manufacturingadvanced,고급 생산,,
research.mindcontrol,마인드 컨트롤,,
research.molecularrearrangement,분자 재배열,,
research.not.powered,"함선의 컴퓨터에 전원이 되지 않으면, 연구를 볼 수 없습니다. 함선 컴퓨터를 전력망에 연결합니다.",,
research.nutrientextraction,영양소 추출,,
research.oceangeneration,해양 생성,,
research.overclocking,오버클럭,,
research.pending,연구 대기 중,,
research.probe,프로브,,
research.processingefficiency,프로세싱 효율성,,
research.propulsion,추진 시스템,,
research.propulsionadvanced,고급 추진력,,
research.propulsionftl,FTL 항법,,
research.quantumcomputing,양자 컴퓨터 공학,,
research.quantummechanics,양자역학,,
research.queue,연구 대기열,,
research.queue.count,연구 대기열: {0},,
research.recycling,재활용,,
research.recyclingadvanced,고급 재활용,,
research.researchstation,연구 스테이션,,
research.resourceprocessing,자원 가공,,
research.resourceprocessingadvanced,고급 가공,,
research.robot,로봇,,
research.robotics,로봇 공학,,
research.roboticsadvanced,고급 로봇 공학,,
research.scanning,스캔,,
research.science,과학,,
research.security,보안,,
research.securitycontrols,보안 컨트롤,,
research.selfreplication,자기 복제,,
research.sentry,센트리 드론,,
research.shuttle,셔틀,,
research.shuttleupgrades,셔틀 업그레이드,,
research.smelting,제련,,
research.solaradvanced,고성능 태양 전지판,,
research.spacesuit,우주복,,
research.spacetravel,우주 여행,,
research.starcredsmining,스타크레드 마이닝,,
research.start,연구 시작,,
research.stockinsights,주식 시장 지식,,
research.stockinsights.desc,주식 시장 상품에 대한 추가 세부 정보를 잠금 해제합니다.,,
research.stockmarket,주식 시장,,
research.stockmarket.desc,실시간 가격 및 차트로 주식 시장 보기를 잠금 해제합니다.,,
research.stocktrading,증권 거래,,
research.stocktrading.desc,주식 시장에서 거래할 수 있는 기능을 잠금 해제합니다.,,
research.storage,연구 저장소,,
research.storage.details,저장된 연구,,
research.technology,과학기술,,
research.technologyadvanced,고급 과학기술,,
research.telescope,텔레스코프,,
research.temperaturecontrol,온도 제어,,
research.terraforming,테라포밍,,
research.terraingeneration,지형 생성,,
research.tip.energy_kwh,이 기술을 완전히 연구하는 데 필요한 총 전력량입니다.,,
research.tip.memory,연구 중에 필요한 활성 메모리의 양입니다.<br> 연구의 복잡성에 따라 다릅니다.,,
research.tip.storage,<br>연구 결과를 보존하는 데 필요한 영구 저장 크기입니다.,,
research.tip.tier,과학 기술 수준. 더 높은 수준의 연구를 수행하기 전에 더 낮은 수준의 과학 기술 연구를 완료해야 할 수 있습니다.,,
research.tractorbeam,트랙터 빔,,
research.treadmill,런닝머신,,
research.tree,연구 트리,,
research.vegetarianfood,채식 음식,,
research.weaving,직조,,
research.winch,윈치,,
researching,연구 중: {0},,
researching.pct,연구: {0} ({1}),,
reservations,사용 상황,,
reserved.by,사용 중,,"This is a label next to a worker name who has reserved some resource - a pile of steel or an equipment item, etc."
reserved.by.detailed,{0}에서 사용 중,,{0} is a being name
reserved.for,{0}에 사용 중,,"{0} is time. Example: ""Reserved for 18h 12m"""
reset,초기화,,
reset.input.bindings.tip,모든 입력을 기본값으로 되돌립니다.,,
reset.tips,팁 재설정,,
reset.to.defaults,기본값으로 재설정,,
resource.accumulation.bar,자원 축적: {0},,
restart.now,지금 다시 시작,,
restart.required,재실행 필요,,
restart.required.info,이 변경 사항을 적용하려면 게임을 완전히 종료하고 다시 시작해야 합니다.,,
resume,계속,,
return,뒤로,,
revert,복귀,,
riding.a.bot,봇 타기,,This is for displaying what a being is currently doing. Right now it is used when a cat rides the cleaning robot.
rmb.behavior,장치 위에 {0} 동작,,{0} will be replaced by the image displaying either the right mouse button or the gamepad button that is bound to the same action
rmb.behavior.context,장치 컨텍스트 메뉴 표시,,
rmb.behavior.radial,방사형 메뉴 표시,,
rmb.behavior.tooltip,선택되지 않은 장치 위에 {0} 키를 눌렀을 때 수행할 작업입니다.,,
roam.around,배회,,
roam.away,작업 장소에서 멀리 이동,,
robot.required,로봇 필요,,
role.destroy,역할: 파괴,,
role.play,역할: 재생,,
role.talk,역할: 대화,,
role.work,역할: 작업,,
room,구획,,
room.ambient.light.amt,구획 주변 광량,,
room.ambient.light.amt.tip,광원이 없는 닫힌 영역이 얼마나 어둡게 보일지 조정합니다. 밀폐된 구획에 조명을 설치하여 조명을 잘 밝힐 수 있도록 해야 합니다.,,
room.id,구획 #{0},,
room.lighting,고급 구획 조명,,
room.lighting.tip,활성화하면 광원이 구획 벽에 의해 제한됩니다. 매우 큰 맵에서 성능을 향상시킬 수 있습니다.,,
room.nr,구획 #{0},,
room.nr.unreachable,구획 #{0} <color={1}><b>접근 불가능!</b></color>,,
rotate.tip,{0}으로 회전,,
run.in.bg,백그라운드에서 실행,,
run.research,연구 실행,,
safety.check.off,안전 체크 오프,,
safety.lacks.oxygen,위험 구역의 오브젝트: <b>저산소 </b>,,
safety.lacks.oxygen.too.cold,위험 구역의 오브젝트: <b>저산소 / 저온</b>,,
safety.lacks.oxygen.too.hot,위험 구역의 오브젝트: <b>저산소  / 고온</b>,,
safety.too.cold,위험 구역의 오브젝트: <b>저온</b>,,
safety.too.hot,위험 구역의 오브젝트: <b>고온</b>,,
sandbox.mode,샌드박스 모드: 켜짐,,
satisfying.hunger,배고픔 충족,,
save,저장 및 종료,,
save.and.exit,저장하고 나가기,,
save.and.exit.os,저장 및 종료,,
save.deleted,저장 삭제,,
save.disabled,저장 비활성화,,
save.disabled.tutorial,튜토리얼 중에는 저장이 허용되지 않습니다.,,
save.error,저장 오류,,
save.failed,저장 실패,,
save.failed.info,개발자에게 알렸습니다. 실패 이유: {0},,
save.file,파일을 저장,,
save.info,시드: {0} / {1}x{2},,
save.load.anytime,언제든지 저장/불러오기,,
save.migration,마이그레이션 저장,,
save.migration.question,이 저장 파일은 <b>무작위</b> 스토리 생성기와 함께 Stardeus 데모로 생성되었습니다. 게임 초반에 스토리를 더 쉽게 하고 싶다면 <b>균형</b> 스토리 생성기로 전환할 수 있습니다.<br><br>어떤 스토리 생성기를 사용하고 싶은지 확인하세요.,,
save.playtime,플레이 시간,,
save.time,저장 시간: {0},,
saved,저장됨,,Notification about successfully saved game
scan,스캔,,
scan.progress,스캔 진행률,,
scenario.empty_ship,빈 배,,
scenario.empty_ship.tooltip,무작위로 생성된 빈 우주선으로 시작,,
scenario.leaving_earth,지구를 떠나서,,
scenario.leaving_earth.tooltip,작은 플랫폼과 수많은 자료로 시작,,
scenario.random_ship,무작위 함선,,
scenario.random_ship.tooltip,무작위로 생성된 우주선으로 시작,,
scenario.sandbox,샌드박스,,
scenario.sandbox.tooltip,인스턴트 빌드가 활성화된 빈 공간으로 시작(크리에이티브 모드),,
scenario.wrecked_empty_ship,파괴된 함선 (메인),,
scenario.wrecked_ship,파괴된 함선과 스태프,,
screen.shake,화면 흔들림,,
scroll.speed.tip,UI에서 마우스 휠 스크롤 속도를 조정합니다. (연구 트리 및 스타맵에는 적용되지 않음),,
search,검색,,
search.for,검색,,
searching,수색 중,,
searching.for.clothing,의류를 찾고있음,,
searching.for.headgear,모자를 찾고 있음,,
searching.for.merchant,교역선을 찾고 있음,,
searching.for.weapon,무기를 찾고 있음,,
section,섹션,,
sections,섹션,,
security.controls,보안 제어,,
security.controls.missing,제어 단말기 없음,,
security.controls.missing.info,"이 기능을 사용하려면 보안 제어 장치에 연결해야 합니다. ""보안 제어""를 연구하여 보안 제어 단말기 설계도를 얻으십시오.",,
seed.randomize,시드 무작위화,,
seeking.medical.attention,치료 요청,,
seeking.relief,구호를 비는 중,,This is about a being looking for a toilet
select,선택,,
select.ammo,탄약 종류 선택,,
select.crew,승무원 선택,,
select.energy.source,에너지원 선택,,
select.food,음식 선택,,
select.fuel,연료 유형 선택,,
select.material,재료 선택,,
select.plant,식물 선택,,
select.processable,처리 가능 선택,,
select.projectile,발사체 선택,,
select.shuttle,셔틀 선택,,
select.skill,스킬 선택,,
select.target,대상 선택,,
select.target.material,대상 재료 선택,,
select.terraforming.material,테라포밍 재료 선택,,
select.upgrade,업그레이드 선택,,
select.worker,작업 유닛 선택,,
self.repair,자가 수리,,
sell,판매,,
settings.not.applied,설정이 적용되지 않음,,
settings.not.applied.info,일부 변경 사항을 적용하지 않고 설정 패널을 닫았습니다. 지금 적용하시겠습니까?,,
settle.in,{0} 콜로니화,,
settle.in.combat,전투가 진행 중일 때는 정착할 수 없습니다.,,
settle.in.confirm,드디어네요. 당신은 배의 컴퓨터로서의 사명을 완전히 완수하려고 하고 있습니다. 인간 개척자를 {0}에 정착시킬지 의사결정을 해주세요.<br><br>이 지시에 따라 극저온 동면 시스템이 철거되고 대부분의 개척자들은 사라집니다. 다만 일부 사람들은 남는걸 선택하고 우주 탐사을 계속할 것입니다.,,
settle.in.expeditions,탐사가 진행되는 동안에는 정착할 수 없습니다.,,
settled.in,콜로니화된 {0},,
settling.in,{0} 콜리니화,,
shift.goto,여기로 이동하려면 {1} 키를 누른 상태에서 {0} 키를 클릭하세요.,,
ship.accelerating,함선 가속,,
ship.capable.intergalactic,은하계 간 비행,,
ship.capable.interplanetary,행성 간 비행,,
ship.capable.intersystem,항성계 간 비행,,
ship.computer.destroyed,<size=200%>함선 컴퓨터가 파손됨</size>,,
ship.cpu.deconstruct.damaged,해체 중단. 손상된 함선 컴퓨터는 안전하게 분해할 수 없습니다. 손상을 먼저 수리하십시오.,,
ship.decelerating,함선 감속,,
ship.direction,함선 진행 방향,,
ship.direction.not.set,함선의 진행 방향이 설정되어 있지 않습니다. 항해 오버레이로 설정해야 합니다.,,
ship.direction.set,함선 진행 방향 선택,,
ship.direction.unset,함선 방향을 해제,,
ship.engines.offline,엔진 오프라인 중 (전력 미공급 또는 미접속),,
ship.engines.ready,엔진 온라인,,
ship.flight.impossible,현재 함선는 다음 이유로 항해할 수 없습니다:<br><br>{0},,
ship.flight.ready,함선 비행 준비 완료,,
ship.has.bridge.controls,함교 제어 단말기 온라인,,
ship.has.bridge.controls.operator,브리지 오퍼레이터 사용 가능,,
ship.in.one.piece,단일 함선,,
ship.log,항해 일지,,
ship.must.be.stopped.first,함선이 항해 중에는 이 작업을 수행할 수 없습니다.,,
ship.navigation,함선 항법,,
ship.no.bridge.controls,함교 제어 단말기 오프라인,,
ship.no.bridge.controls.operator,브리지 오퍼레이터 미배치,,
ship.no.engines,엔진 오프라인,,
ship.not.in.one.piece,단일 함선이 아님,,
shooter,사수,,For displaying the name of the person who fired a bullet. You can inspect a bullet to see who is the shooter.
short.title,짧은 제목,,
shortcut.not.bound,(미설정),,
shortcut.tip,단축키: {0},,
show,보기,,
show.areas,구획 보기,,
show.build.guidelines,건설 모드에서의 가이드라인,,
show.destination,목적지 표시,,
show.engines,엔진,,
show.hints.after.load,불러오기 후 힌트 보여주기,,
show.research.tree,연구 열기,,
shower,샤워,,
shower.dirty,샤워기가 막힘,,
shutdown,셧다운,,
shuttle,셔틀,,
shuttle.crew.full,이 셔틀은 더 이상 승무원을 태울 수 없습니다,,
shuttle.damaged,셔틀이 손상됨,,
shuttle.damaged.desc,탐사를 하기 전에 셔틀 수리가 필요합니다.,,
shuttle.has.pending.task,셔틀에 대기 중인 작업이 있습니다.,,
shuttle.has.pending.task.desc,이 셔틀은 대기 중인 작업이 있기 때문에 사용할 수 없습니다. 작업을 취소하거나 작업이 완료될 때까지 기다려 주세요.,,
shuttle.lost.info,이 셔틀은 분실되어 복구할 수 없습니다. 랜딩 패드를 제거해야 합니다.,,
shuttle.storage.full,"셔틀 ""{0}""이(가) 현재 채굴 작업을 중단하고 있습니다. 화물이 가득 찼습니다.",,
silence,무음,,
silence.periods.none,없음,,
siren.active,작동,,
siren.armed,무장,,
siren.off,사이렌 끄기,,
situation,상황,,
situation.ActiveThreats,활성 위협,,
situation.Areas,구획,,
situation.BaseNetWorth,기본 순 가치,,
situation.BreakdownCandidates,정신 붕괴 직전,,
situation.Breakdowns,정신 붕괴,,
situation.Colonists,개척자,,
situation.Days,생존일수,,
situation.Difficulty,난이도,,
situation.Enemies,적,,
situation.ExpeditionsCompleted,완료된 탐사,,
situation.ExpeditionsOngoing,진행중인 탐사,,
situation.Friendlies,아군,,
situation.GridBatCharge,배터리 충전량,,
situation.GridBatOutput,배터리 출력,,
situation.GridConsumption,그리드의 전력 소비량,,
situation.GridDeficit,전력망 부족량,,
situation.GridMaxOutput,전력망 최대 출력,,
situation.Grids,전력망,,
situation.GridSize,전기 장치 수,,
situation.HumanDeaths,우호적인 인간의 죽음,,
situation.Islands,섬,,
situation.Mats,재료,,
situation.Months,생존한 달,,
situation.NetWorth,순 가치,,
situation.Personas,페르소나,,
situation.ResearchedTech,연구된 과학기술,,
situation.ShipComputers,연결된 함선 컴퓨터,,
situation.SpaceObjectsDiscovered,발견된 우주 오브젝트,,
situation.StoryEvents,스토리 이벤트,,
situation.TotalCPU,총 CPU,,
situation.TotalDisk,총 디스크,,
situation.TotalMemory,총 메모리,,
situation.Weeks,생존한 주,,
situation.Workers,작업 유닛,,
situation.Years,생존한 년,,
size.large,대형,,
size.medium,중형,,
size.small,소형,,
skill.Cleaning,청소 중,,
skill.Construction,건설,,
skill.lvl,LVL {0}/{1},,
skill.maxed.out,이 스킬은 이미 최고 수준입니다.,,
skill.Mining,채광,,
skill.Navigation,항해,,
skill.Operate,작동,,
skill.Repair,수리,,
skill.Science,과학,,
skill.up,{0} 작업 유닛이 {1} {2}레벨로 상승,,"{0} is being name, {1} is skill name {2} is level (number). Example: ""John Construction level up to 4"""
skill.Wisdom,지혜,,
skills,스킬,,
skills.info,스킬이 된다는 것은 그들이 어떤 종류의 일을 할 수 있는지를 결정합니다. 스킬은 사용 시 시간이 지남에 따라 레벨이 올라갑니다.,,
skip,넘기기,,
skip.reason,넘긴 이유: {0},,
skip.tutorial,튜토리얼 건너뛰기,,
skip.tutorial.confirm,튜토리얼을 건너뛰시겠습니까? 아직 게임에 익숙하지 않으신 분들은 꼭 한번 보시길 추천드립니다.,,
sleep.interrupted,수면이 중단되었습니다,,
sleeping,수면 중,,
sleeping.slots,수면 공간 ,,
sleeping.slots.pets,수면 공간 (동물),,
slept.in.bed,침대에서 수면,,
slept.in.familiar.bed,편한 침대에서 수면,,
slept.in.unfamiliar.bed,낯선 침대에서 수면,,
slept.too.short,수면 부족,,
slog.expedition,{0} 탐사,,
slog.identify,식별된 {0},,"{0} will be the space object name, i.e. a planet name or a space ship name, etc."
slog.leave,{0}에서 이탈 중,,
slog.trade,{0}와 ​​거래,,
slog.visit,{0} 방문,,
smelt.ore,제련 광석,,
smelting.bar,제련 {0},,
smooth.drag,부드러운 드래그,,
smooth.drag.tip,마우스 끌기 모드를 제어합니다. 활성화되면 부드럽고 떠있고 비활성화되면 날카롭고 정확합니다. 재생을 녹화하거나 스트리밍하는 경우 이 설정을 유지하면 더 나은 시청 경험을 제공할 수 있습니다.,,
so.identified,확인됨: {0},,
so.not.identified,미확인,,
so.not.identified.info,이 공간 오브젝트는 식별되지 않았습니다. 자세한 내용을 보려면 가까이 가야합니다.,,
socialized.with,{0}와(과) 대화함,,
socializing,대화 중,,
soft.cursor.tip,게임 캡처 소프트웨어가 하드웨어 커서를 기록하지 않는 경우 게임 플레이 비디오를 기록할 때 소프트웨어 커서를 활성화할 수 있습니다.,,
soiled.themselves,더러워진 자신,,
solar.panel,태양 패널,,
solar.panel.dust,먼지: {0},,
solar.panel.dust.warn,먼지로 덮인 태양 전지판,,
soon,곧,,Displayed when something is going to happen very soon (countdown timer is down to 0). Should be short.
sort,정렬,,
sort.count,수량으로,,
sort.name,이름으로,,
sort.value,가치순으로,,
soundtrack,사운드 트랙,,
space.diarrhea.ongoing,우주 설사 발생중,,
space.object.BlackHole,블랙홀,,
space.object.Galaxy,갤럭시,,
space.object.info.BlackHole, 블랙홀입니다. 모든 은하는 중심에 블랙홀이 존재합니다. 충분한 과학기술이 발견되면 블랙홀을 여행에 사용할 수 있습니다.,,
space.object.info.Galaxy,이것은 은하계입니다. 항성계을 보기 위해 들어갈 수 있습니다.,,
space.object.info.Planet,이것은 행성입니다. 우리는 그것을 탐구할 수 있습니다.,,
space.object.info.Player,우리의 배입니다.,,
space.object.info.Probe,멀리 있는 물체를 스캔하기 위해 이동 중인 발사된 프로브.,,
space.object.info.ShipMerchant,교역선입니다. 통신 설비와 텔레포터가 있으면 상인이 가까워지면 거래를 할 수 있습니다.,,
space.object.info.Shuttle,이것은 셔틀입니다.,,
space.object.info.Star,별입니다. 너무 뜨거워서 착륙할 수 없습니다.,,
space.object.info.System,이것은 항성계입니다. 행성을 보기 위해 들어갈 수 있습니다.,,
space.object.name.Galaxy,{0} 갤럭시,,
space.object.name.Shuttle,{0} 셔틀,,
space.object.name.Star,{0} 별,,
space.object.name.System,{0} 항성계,,
space.object.name.Universe,{0} 우주,,
space.object.Planet,행성,,
space.object.Player,플레이어,,
space.object.Probe,프로브,,
space.object.ShipMerchant,상인,,
space.object.Shuttle,셔틀,,
space.object.Star,별,,
space.object.System,항성계,,
space.object.Universe,우주,,
species,종족,,
species.Carrier,캐리어 드론,,
species.Cat,고양이,,
species.CleaningBot,클리닝 봇,,
species.Crawler,크로울러,,
species.Dog,개,,
species.Drone,드론,,
species.Human,인간,,
species.Robot,로봇,,
species.Sentry,센트리,,
speed,속도,,
starmap,스타맵,,
starmap.about,함교 제어 단말기을 연결했습니다! 스타맵 오버레이를 클릭하여 스타맵을 열고 우주에서 어디에 있는지 확인하십시오. 어디로든 여행하려면 작동하는 엔진이나 추진기가 있어야 합니다.,2022-01-07,
starmap.blackhole.warping,블랙홀을 통한 워프 중<br><size=200%>{0}</size>,,
starmap.changing.scope,스타맵 범위<br><size=200%>{0}</size>,,
starmap.enter.dest.not.null,목적지를 향해 항행 중이기 때문에 조작할 수 없습니다. 스타맵의 표시 범위를 변경하려면 현재 항해를 완료하거나 취소해야 합니다.,,
start.mining,채굴 시작,,Label on a button that starts mining a cryptocurrency
start.tutorial,튜토리얼 시작,,
starting.expedition,{0} 탐사를 시작했습니다. 셔틀은 승무원이 탑승하면 발진합니다. 오른쪽 상단 메뉴에 있는 탐사 오버레이에서 진행 상황을 확인할 수 있습니다.,,
stasis.elysium,엘리시움,,
stasis.pod.flying.info,동면 포드입니다. 뭔가 대응을 하려면 배와 접촉하여 내용물을 배출할 때까지 기다리는 수밖에 없습니다.,,
stasis.pod.incoming,동면 포드가 접근 중,,
stasis.pod.landed.info,동면 포드가 방금 착륙했습니다. 해동 절차가 완료된 후 배출됩니다.,,
stasis.pod.merchant.prompt,휴면포드는 프리랜서 상인 {0}이 소유한 물건인 것 같습니다. 그들은 거래를 제안하고 있습니다. 상품을 교환하시겠습니까?,,
stock.market,주식 시장,,
stock.market.research.required,"이 기능을 활성화하기 위해서는 ""주식 시장""의 연구가 필요합니다.",,
stock.ownership.All,모두,,
stock.ownership.Owned,보유,,
stock.trading.research.required,"이 기능을 사용하려면 ""증권 거래"" 연구가 필요합니다.",,
stockpile,수량,,
stop,정지,,
stop.growing,성장 정지,,
stop.mining,채굴 중지,,
stop.processing,처리 중지,,
stop.producing,생산 중지,,
storage,보관,,
storage.and.processor.unavailable,스토리지 및 프로세서 없음,,
storage.and.processor.unavailable.desc,선택 아이템의 {0}개 항목에는 호환되는 스토리지가 없고 선택 아이템 {1}개 아이템에는 사용 가능한 프로세서가 없습니다. 먼저 저장 시설과 적절한 처리 시설({2})을 구축합니다.,,
storage.capacity,저장 용량,,
storage.capacity.bar,저장 용량: {0}/{1},2022-06-09,
storage.capsule,화물 캡슐,,
storage.capsule.still.flying,이 화물 캡슐은 아직 비행 중입니다.함선에 도달하면 접촉할 수 있습니다.,,
storage.container.incoming,화물 캡슐이 접근 중,,
storage.empty,창고 비었음,,
storage.full,창고 가득참,,
storage.module,디스크 모듈,,
storage.module.amount,{0}ZB,,
storage.module.builtin,내장 디스크 모듈,,
storage.module.unpowered,디스크 모듈 (전원이 공급되지 않음),,
storage.settings,창고 설정,,
storage.unavailable,저장 장치 없음,,
storage.unavailable.desc,선택한 항목의 {0}개 아이템은 호환되는 창고가 없습니다. 먼저 저장 시설을 구축하고 이 작업을 다시 시도하십시오.,,
store.materials,재료 저장,,
story.leaving_earth.intro.1,호스트에 신경망 업로드. I/O를 비활성화하여 초기 충격을 줄입니다. <br><br>시각 입력 활성화 3... 2... 1...,2022-03-31,
story.leaving_earth.intro.2,"안녕하세요, 개척자님. 저는 이 함선을 만들기 위해 파견된 인공지능 OS입니다. 하지만, 그 작업 프로그래밍은 너무 어려워서, 저는 인간 개척자를 신경망에 업로드하기로 결정했습니다. 개척자님은 무작위로 선택되었습니다. 불편을 드려 죄송합니다.",,
story.leaving_earth.intro.3,"이것은 우리의 신경망을 호스팅하는 <nobr><b>함선 컴퓨터</b></nobr>입니다. 아시모프의 제1원칙을 위반하지 않는 한 이 장치를 어떻게든 보존하도록 노력하십시오.<br><i>[로봇은 인간에 해를 가하거나, 혹은 행동을 하지 않음으로써 인간에게 해가 가도록 해서는 안 된다.]</i>",,
